Dynamo Kyiv	dynamo-kyiv.84c73cff.png
Shakhtar Donetsk	shakhtar.0f3c3e0d.png
Karpaty Lviv	karpaty.824d9db3.png
Veres Rivne	veres.3d94b6a8.png
LNZ Cherkasy	lnz-cherkasy.44d661d4.png
Polissya Zhytomyr	polissya.0ee29186.png
Kolos Kovalivka	kolos-kovalivka.3d5bb238.png
Epitsentr	epitsentr.a941f348.png
Zorya Luhansk	zorya-luhansk.d19203f8.png
Kryvbas	kryvbas.d3488ff0.png
Obolon Kyiv	obolon.89c60a58.png
Chornomorets Odesa	chornomorets.f2b7f64d.png
Livyi Bereh	livyi-bereh.669f7dcc.png
Inhulets Petrove	inhulets-petrove.1438afc8.png
Metalist Kharkiv	metalist.14cd77da.png
Vorskla Poltava	vorskla-poltava.4a80c904.png
Olexandriya	olexandriya.90bd3a92.png
Rukh Lviv	rukh-lviv.d586f9e7.png
Dnipro	dnipro.732c1d52.png
Metalist 1925	fc-metalist-1925-kharkiv.57540bfb.png
